src_ip_dec,src_port,dst_ip_dec,dst_port,protocol,timestamp,flow_duration,total_fwd_packet,total_bwd_packets,total_length_of_fwd_packet,total_length_of_bwd_packet,fwd_packet_length_max,fwd_packet_length_min,fwd_packet_length_mean,fwd_packet_length_std,bwd_packet_length_max,bwd_packet_length_min,bwd_packet_length_mean,bwd_packet_length_std,flow_bytes_per_s,flow_packets_per_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_total,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_total,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_rst_flags,bwd_rst_flags,fwd_header_length,bwd_header_length,fwd_packets_per_s,bwd_packets_per_s,packet_length_min,packet_length_max,packet_length_mean,packet_length_std,packet_length_variance,fin_flag_count,syn_flag_count,rst_flag_count,psh_flag_count,ack_flag_count,urg_flag_count,cwr_flag_count,ece_flag_count,down_per_up_ratio,average_packet_size,fwd_segment_size_avg,bwd_segment_size_avg,fwd_bytes_per_bulk_avg,fwd_packet_per_bulk_avg,fwd_bulk_rate_avg,bwd_bytes_per_bulk_avg,bwd_packet_per_bulk_avg,bwd_bulk_rate_avg,subflow_fwd_packets,subflow_fwd_bytes,subflow_bwd_packets,subflow_bwd_bytes,fwd_init_win_bytes,bwd_init_win_bytes,fwd_act_data_pkts,fwd_seg_size_min,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min,icmp_code,icmp_type,total_tcp_flow_time,label,attempted_category
3232238089,2134,2899905315,443,6,04:22.6,5489185,6,4,123,46,46,0,20.5,23.11493024,46,0,11.5,23.0,30.78781276,1.821764069,609909.4444,1708277.599,5162339,3,5489185,1097837.0,2273985.396,5162339,4,5448329,1816109.667,3134492.262,5435502,3,3,1,0,0,0,0,120,80,1.093058441,0.728705628,0,46,16.9,22.24335107,494.7666667,2,0,0,4,10,0,0,0,0.666666667,16.9,20.5,11.5,0,0,0,0,0,0,0,12,0,4,258,360,2,20,237508.0,0.0,237508,237508,5162339.0,0.0,5162339,5162339,-1,-1,181367576,BENIGN,-1
3232238089,6147,1745885419,443,6,01:17.7,4082437,6,4,123,46,46,0,20.5,23.11493024,46,0,11.5,23.0,41.39684213,2.449517286,453604.1111,1232462.542,3735812,3,4082437,816487.4,1634242.628,3735812,3,4067259,1355753.0,2278804.952,3986684,243,3,1,0,0,0,0,120,80,1.469710372,0.979806914,0,46,16.9,22.24335107,494.7666667,2,0,0,4,10,0,0,0,0.666666667,16.9,20.5,11.5,0,0,0,0,0,0,0,12,0,4,254,31,2,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,180336278,BENIGN,-1
3232238097,123,760194997,123,17,26:05.6,68023821,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.822540651,0.05880293,22674607.0,39232364.14,67976239,23777,68000044,68000044.0,0.0,68000044,68000044,68000016,68000016.0,0.0,68000016,68000016,0,0,0,0,0,0,16,16,0.029401465,0.029401465,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,23805.0,0.0,23805,23805,67976239.0,0.0,67976239,67976239,-1,-1,0,BENIGN,-1
3232238092,53870,393153391,443,6,24:59.0,5578653,8,6,599,152,517,0,74.875,179.6826071,152,0,25.33333333,62.05374015,134.6203107,2.509566377,429127.1538,1510361.421,5455601,3,5578653,796950.4286,2080353.359,5514701,3,5559021,1111804.2,2439321.288,5475151,247,3,1,0,0,0,0,180,132,1.43403793,1.075528447,0,517,53.64285714,139.6889991,19513.01648,2,2,0,4,13,0,0,0,0.75,53.64285714,74.875,25.33333333,0,0,0,0,0,0,0,42,0,10,29200,30,3,20,103195.0,0.0,103195,103195,5455601.0,0.0,5455601,5455601,-1,-1,5578653,BENIGN,-1
3232238094,54661,3232238083,53,17,06:55.4,170,2,2,60,188,30,30,30.0,0.0,94,94,94.0,0.0,1458823.529,23529.41176,56.66666667,58.48361594,119,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,0,0,16,16,11764.70588,11764.70588,30,94,62.0,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1.0,62.0,30.0,94.0,0,0,0,0,0,0,0,15,0,47,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
2886729729,39004,3232238130,80,6,58:09.7,255000,10,8,367,11595,367,0,36.7,116.0555901,2896,0,1449.375,1546.511368,46909.80392,70.58823529,15000.0,47057.49178,195285,1,255000,28333.33333,72215.64622,220028,1,234108,33444.0,71991.18943,195285,47,1,1,0,0,5,0,268,264,39.21568627,31.37254902,0,2896,664.5555556,1230.319434,1513685.908,2,2,5,2,12,0,0,0,0.8,664.5555556,36.7,1449.375,0,0,0,11595,5,23907216,0,20,0,644,29200,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,255000,DoS Hulk,-1
3232238099,47591,1745914500,443,6,56:37.1,3965159,6,3,117,41,45,0,19.5,21.84261889,41,0,13.66666667,23.67136104,39.84707801,2.269770266,495644.875,1389441.743,3934297,29,3965159,793031.8,1756036.951,3934297,50,3949846,1974923.0,2792612.166,3949598,248,3,1,0,0,0,0,120,60,1.513180178,0.756590089,0,45,17.55555556,21.13711848,446.7777778,2,0,0,4,9,0,0,0,0.5,17.55555556,19.5,13.66666667,0,0,0,0,0,0,0,13,0,4,5886,94,2,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,182265331,BENIGN,-1
3232238095,54884,1249343070,80,6,44:48.1,5414801,4,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.292752956,902466.8333,2187961.547,5368565,1,5414801,1804933.667,3086195.273,5368565,22881,5391488,2695744.0,3812353.483,5391485,3,0,0,0,0,0,0,92,68,0.738715975,0.554036981,0,0,0.0,0.0,0.0,2,2,0,0,6,0,0,0,0.75,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8192,4380,0,20,23355.0,0.0,23355,23355,5368565.0,0.0,5368565,5368565,-1,-1,5414801,BENIGN,-1
3232238095,62767,3232238083,53,17,08:16.7,31929,2,2,90,198,45,45,45.0,0.0,99,99,99.0,0.0,9020.013154,125.2779605,10643.0,18350.21229,31832,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,0,0,16,16,62.63898024,62.63898024,45,99,72.0,31.17691454,972.0,0,0,0,0,0,0,0,0,1.0,72.0,45.0,99.0,0,0,0,0,0,0,0,22,0,49,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238105,57794,1040449565,443,6,50:31.1,390731,12,7,694,356,453,0,57.83333333,131.5334961,181,0,50.85714286,76.45135397,2687.270782,48.62680463,21707.27778,39840.26974,96796,1,302614,27510.36364,44773.34576,97514,1,294182,49030.33333,52754.3087,97607,1,5,3,0,0,0,1,396,220,30.71166608,17.91513855,0,453,55.26315789,111.9513,12533.09357,2,2,1,8,17,0,0,0,0.583333333,55.26315789,57.83333333,50.85714286,0,0,0,0,0,0,0,36,0,18,65535,0,5,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,390731,BENIGN,-1
3232238131,43606,3232238083,53,17,53:07.0,153,2,2,66,178,33,33,33.0,0.0,89,89,89.0,0.0,1594771.242,26143.79085,51.0,83.13843876,147,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,13071.89542,13071.89542,33,89,61.0,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1.0,61.0,33.0,89.0,0,0,0,0,0,0,0,16,0,44,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238083,60294,3232238081,53,17,15:07.0,31267,1,1,57,140,57,57,57.0,0.0,140,140,140.0,0.0,6300.572489,63.96520293,31267.0,0.0,31267,31267,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,31.98260146,31.98260146,57,140,98.5,58.68986284,3444.5,0,0,0,0,0,0,0,0,1.0,98.5,57.0,140.0,0,0,0,0,0,0,0,28,0,70,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238089,2766,2899905262,443,6,54:18.2,4977093,6,3,123,46,46,0,20.5,23.11493024,46,0,15.33333333,26.55811238,33.95556402,1.808284474,622136.625,1637471.711,4670904,2,4977093,995418.6,2057112.782,4670904,3,4940555,2470277.5,3493497.115,4940553,2,3,1,0,0,0,0,120,60,1.205522983,0.602761491,0,46,18.77777778,22.7364123,516.9444444,2,0,0,4,9,0,0,0,0.5,18.77777778,20.5,15.33333333,0,0,0,0,0,0,0,13,0,5,253,360,2,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,180863803,BENIGN,-1
3232238097,25768,3232238083,53,17,47:11.0,225,2,2,72,128,36,36,36.0,0.0,64,64,64.0,0.0,888888.8889,17777.77778,75.0,126.4436633,221,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,8888.888889,8888.888889,36,64,50.0,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1.0,50.0,36.0,64.0,0,0,0,0,0,0,0,18,0,32,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238097,18262,3232238083,53,17,57:18.4,118,2,2,102,224,51,51,51.0,0.0,112,112,112.0,0.0,2762711.864,33898.30508,39.33333333,63.81483631,113,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,0,0,16,16,16949.15254,16949.15254,51,112,81.5,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1.0,81.5,51.0,112.0,0,0,0,0,0,0,0,25,0,56,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238089,56220,3232238083,53,17,11:10.9,121263,2,2,68,310,34,34,34.0,0.0,155,155,155.0,0.0,3117.191559,32.98615406,40421.0,69967.9282,121213,2,2,2.0,0.0,2,2,48,48.0,0.0,48,48,0,0,0,0,0,0,16,16,16.49307703,16.49307703,34,155,94.5,69.85938257,4880.333333,0,0,0,0,0,0,0,0,1.0,94.5,34.0,155.0,0,0,0,0,0,0,0,17,0,77,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238083,61659,3232238081,53,17,16:10.1,23900,1,1,45,173,45,45,45.0,0.0,173,173,173.0,0.0,9121.338912,83.68200837,23900.0,0.0,23900,23900,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,41.84100418,41.84100418,45,173,109.0,90.50966799,8192.0,0,0,0,0,0,0,0,0,1.0,109.0,45.0,173.0,0,0,0,0,0,0,0,22,0,86,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238085,50718,872914426,443,6,58:51.0,110295250,18,18,3331,3196,831,0,185.0555556,354.8697312,799,0,177.5555556,341.8063129,59.17752578,0.326396649,3151292.857,4672403.892,10001994,7155,110295250,6487955.882,4887801.82,10052070,15666,110225972,6483880.706,4919281.877,10052308,7155,4,4,0,0,0,0,360,480,0.163198324,0.163198324,0,831,181.3055556,343.4071153,117928.4468,0,0,0,8,36,0,0,0,1.0,181.3055556,185.0555556,177.5555556,0,0,0,0,0,0,0,92,0,88,253,136,13,20,57680.18182,12814.10869,77668,50063,9953156.364,91995.23587,10001994,9712893,-1,-1,358877657,BENIGN,-1
3232238096,26324,3232238083,53,17,13:45.4,215,2,2,70,230,35,35,35.0,0.0,115,115,115.0,0.0,1395348.837,18604.65116,71.66666667,118.0691888,208,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,0,0,16,16,9302.325581,9302.325581,35,115,75.0,46.18802154,2133.333333,0,0,0,0,0,0,0,0,1.0,75.0,35.0,115.0,0,0,0,0,0,0,0,17,0,57,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238085,53673,2899905249,443,6,19:12.5,118026470,54,89,1208,107929,272,0,22.37037037,61.14020272,2860,0,1212.685393,539.8603691,924.6824039,1.21159262,831172.3239,6936045.987,58911565,0,118026470,2226914.528,11289501.0,58987417,18,117939811,1340225.125,8800106.859,58948210,1,10,24,0,0,0,0,1092,1792,0.457524486,0.754068134,0,2860,763.1958042,719.2704467,517349.9755,0,2,0,34,142,0,0,0,1.648148148,763.1958042,22.37037037,1212.685393,0,0,0,51700,37,1233654,0,8,0,754,8192,368,10,20,313058.5,324381.7003,542431,83686,58656928.5,360110.3918,58911565,58402292,-1,-1,118026470,BENIGN,-1
3232238092,57540,2649752084,443,6,27:48.6,371544,15,13,561,4023,195,0,37.4,66.85036596,1398,0,309.4615385,518.5649454,12337.70428,75.36119544,13760.88889,24920.51094,111306,0,336561,24040.07143,34057.25156,111306,0,336585,28048.75,44442.88251,146683,1,5,7,0,0,1,1,500,412,40.37206899,34.98912646,0,1398,163.7142857,375.3990328,140924.4339,1,2,2,12,26,0,0,0,0.866666667,163.7142857,37.4,309.4615385,0,0,0,0,0,0,0,20,0,143,29200,0,5,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,371544,BENIGN,-1
3232238085,55544,3232238083,53,17,51:18.3,50307,2,2,100,156,50,50,50.0,0.0,78,78,78.0,0.0,5088.755044,79.51179756,16769.0,29038.69782,50300,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,0,0,16,16,39.75589878,39.75589878,50,78,64.0,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1.0,64.0,50.0,78.0,0,0,0,0,0,0,0,25,0,39,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238085,56073,1072786536,443,6,03:01.0,12885633,10,11,1919,7147,1381,0,191.9,433.8323921,1413,0,649.7272727,681.6860114,703.5742831,1.629722032,644281.65,2280648.343,9994964,4,10173886,1130431.778,3324307.796,9995016,99,12861177,1286117.7,3181172.52,10019310,4,3,7,0,0,0,1,212,244,0.776058111,0.853663922,0,1413,431.7142857,609.8683582,371939.4143,0,2,1,10,20,0,0,0,1.1,431.7142857,191.9,649.7272727,0,0,0,4474,4,2194212,0,91,0,340,8192,13810,4,20,178922.0,0.0,178922,178922,9994964.0,0.0,9994964,9994964,-1,-1,12885633,BENIGN,-1
3232238092,33642,1145287305,443,6,27:50.4,5728453,8,6,599,141,517,0,74.875,179.6826071,141,0,23.5,57.56300896,129.1797279,2.443940799,440650.2308,1528189.892,5526150,3,5728453,818350.4286,2111885.796,5607547,9,5696301,1139260.2,2470548.568,5558249,3,3,1,0,0,0,0,264,200,1.396537599,1.047403199,0,517,52.85714286,139.1229988,19355.20879,2,2,0,4,13,0,0,0,0.75,52.85714286,74.875,23.5,0,0,0,0,0,0,0,42,0,10,29200,60,3,32,170173.0,0.0,170173,170173,5526150.0,0.0,5526150,5526150,-1,-1,5728453,BENIGN,-1
3232238097,35924,3232238083,53,17,29:53.9,209,2,2,64,204,32,32,32.0,0.0,102,102,102.0,0.0,1282296.651,19138.75598,69.66666667,114.6051191,202,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,9569.37799,9569.37799,32,102,67.0,40.41451884,1633.333333,0,0,0,0,0,0,0,0,1.0,67.0,32.0,102.0,0,0,0,0,0,0,0,16,0,51,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238092,137,3232238335,137,17,01:56.2,23,13,0,650,0,50,50,50.0,0.0,0,0,0.0,0.0,28260869.57,565217.3913,1.916666667,1.378954369,6,1,23,1.916666667,1.378954369,6,1,0,0.0,0.0,0,0,0,0,0,0,0,0,104,0,565217.3913,0.0,50,50,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,50.0,50.0,0.0,650,13,28260869,0,0,0,1,50,0,0,0,0,12,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238095,59797,3232238083,53,17,33:13.5,66306,4,2,172,248,43,43,43.0,0.0,124,124,124.0,0.0,6334.268392,90.48954846,13261.2,18276.53586,36135,3,30168,10056.0,17411.44075,30161,3,3,3.0,0.0,3,3,0,0,0,0,0,0,32,16,60.32636564,30.16318282,43,124,70.0,41.82822014,1749.6,0,0,0,0,0,0,0,0,0.5,70.0,43.0,124.0,172,4,5701,0,0,0,0,28,0,41,0,0,3,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238095,59037,3232238083,53,17,05:22.8,152,2,2,82,114,41,41,41.0,0.0,57,57,57.0,0.0,1289473.684,26315.78947,50.66666667,48.05552344,100,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,0,0,16,16,13157.89474,13157.89474,41,57,49.0,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1.0,49.0,41.0,57.0,0,0,0,0,0,0,0,20,0,28,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238092,60891,3232238083,53,17,07:23.4,179,2,2,64,204,32,32,32.0,0.0,102,102,102.0,0.0,1497206.704,22346.36872,59.66666667,98.14954576,173,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,11173.18436,11173.18436,32,102,67.0,40.41451884,1633.333333,0,0,0,0,0,0,0,0,1.0,67.0,32.0,102.0,0,0,0,0,0,0,0,16,0,51,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238095,59994,3232238083,53,17,39:29.2,359558,4,2,140,102,35,35,35.0,0.0,51,51,51.0,0.0,673.0485763,16.68715478,71911.6,146867.3786,333883,3,25672,8557.333333,14814.80791,25664,4,3,3.0,0.0,3,3,0,0,0,0,0,0,32,16,11.12476986,5.562384928,35,51,40.33333333,8.262364472,68.26666667,0,0,0,0,0,0,0,0,0.5,40.33333333,35.0,51.0,140,4,5453,0,0,0,0,23,0,17,0,0,3,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238088,54951,3287874198,80,6,33:31.7,6304427,8,7,1266,1009,422,0,158.25,218.4057495,337,0,144.1428571,179.7780377,360.8575371,2.379280464,450316.2143,1269900.978,4808011,99,6198661,885523.0,1748618.215,4808125,156,6198634,1033105.667,1970935.927,5002554,497,3,3,0,0,0,0,172,152,1.268949581,1.110330883,0,422,151.6666667,194.306704,37755.09524,2,2,0,6,14,0,0,0,0.875,151.6666667,158.25,144.1428571,0,0,0,0,0,0,0,84,0,67,8192,140,3,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,6304427,BENIGN,-1
2886729729,39328,3232238130,80,6,48:57.7,578957,10,7,1053,11595,351,0,105.3,169.5491079,4344,0,1656.428571,1547.737688,21846.18201,29.36314787,36184.8125,75013.55734,208017,2,578957,64328.55556,94619.066,208017,2,564533,94088.83333,172341.4836,427880,48,3,1,0,0,2,0,316,232,17.27243992,12.09070795,0,4344,744.0,1238.414612,1533670.75,1,2,2,4,15,0,0,0,0.7,744.0,105.3,1656.428571,0,0,0,11595,5,24106029,0,61,0,682,29200,235,3,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,578957,DoS Hulk,-1
2886729729,34776,3232238130,80,6,48:40.3,21984,8,7,326,11595,326,0,40.75,115.2584053,5792,0,1656.428571,1947.638216,542258.0058,682.3144105,1570.285714,3071.359144,9962,2,21984,3140.571429,4099.471993,9995,2,10768,1794.666667,4029.049996,10017,47,1,1,0,0,1,0,264,232,363.9010189,318.4133916,0,5792,794.7333333,1525.926345,2328451.21,1,2,1,2,14,0,0,0,0.875,794.7333333,40.75,1656.428571,0,0,0,11595,5,24056016,0,21,0,773,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,21984,DoS Hulk,-1
3232238088,64683,3232238083,53,17,54:07.1,189,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,910052.9101,21164.02116,63.0,103.9230485,183,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,10582.01058,10582.01058,35,51,43.0,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1.0,43.0,35.0,51.0,0,0,0,0,0,0,0,17,0,25,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238105,57096,2540032514,80,6,45:17.9,71802,6,4,616,500,616,0,102.6666667,251.4809469,500,0,125.0,250.0,15542.74254,139.2718866,7978.0,11594.54455,23663,52,71802,14360.4,12773.38811,24250,367,48378,16126.0,13503.58852,24115,535,1,1,0,0,0,0,204,136,83.56313195,55.70875463,0,616,111.6,236.856825,56101.15556,2,2,0,2,9,0,0,0,0.666666667,111.6,102.6666667,125.0,0,0,0,0,0,0,0,61,0,50,65535,59,1,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,71802,BENIGN,-1
3232238096,61516,3232238083,53,17,24:44.7,126228,2,2,78,160,39,39,39.0,0.0,80,80,80.0,0.0,1885.477073,31.68869031,42076.0,72872.57363,126222,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,15.84434515,15.84434515,39,80,59.5,23.67136104,560.3333333,0,0,0,0,0,0,0,0,1.0,59.5,39.0,80.0,0,0,0,0,0,0,0,19,0,40,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238105,60475,875847189,443,6,27:27.4,696189,14,10,1152,1156,901,0,82.28571429,239.429909,981,0,115.6,307.1627148,3315.191708,34.47339731,30269.08696,53939.487,214742,1,696189,53553.0,95015.61136,339721,1,609345,67705.0,68820.7198,214742,2,5,3,0,0,3,0,424,340,20.10948176,14.36391555,0,981,96.16666667,263.8231731,69602.66667,3,2,3,8,20,0,0,0,0.714285714,96.16666667,82.28571429,115.6,0,0,0,0,0,0,0,48,0,48,65535,117,5,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,696189,BENIGN,-1
3232238099,54394,389462811,80,6,53:45.4,32295125,10,9,864,3548,432,0,86.4,182.1471932,1774,0,394.2222222,702.794027,136.6150464,0.588324089,1794173.611,3669794.913,10021221,38,32271674,3585741.556,4640602.512,10056008,224,32271654,4033956.75,4751523.924,10044787,215,2,2,0,0,0,0,328,296,0.309644257,0.278679832,0,1774,232.2105263,510.9246062,261043.9532,2,2,0,4,18,0,0,0,0.9,232.2105263,86.4,394.2222222,0,0,0,0,0,0,0,45,0,186,29200,972,2,32,1170269.0,1976438.149,3452454,23566,9586912.0,738811.7241,10021221,8733853,-1,-1,32295125,BENIGN,-1
3232238083,61889,3232238081,53,17,21:25.3,2220409,1,1,45,156,45,45,45.0,0.0,156,156,156.0,0.0,90.52386295,0.900734955,2220409.0,0.0,2220409,2220409,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,0.450367477,0.450367477,45,156,100.5,78.48885271,6160.5,0,0,0,0,0,0,0,0,1.0,100.5,45.0,156.0,0,0,0,0,0,0,0,22,0,78,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
2886729729,42092,3232238130,80,6,18:16.1,112840354,9,6,645,11632,392,0,71.66666667,146.3933059,8736,0,1938.666667,3525.732302,108.7997296,0.132931168,8060025.286,26819394.33,100935903,1,112840343,14105042.88,35191212.78,100935903,1,112840275,22568055.0,43935820.1,100974765,153,2,1,0,0,0,1,296,188,0.079758701,0.053172467,0,8736,818.4666667,2312.603198,5348133.552,1,2,1,3,13,0,0,0,0.666666667,818.4666667,71.66666667,1938.666667,0,0,0,0,0,0,0,43,0,775,29200,0,2,32,14305.0,21290.07447,38851,854,37599142.67,54859123.48,100935903,5000966,-1,-1,112840354,DoS GoldenEye,-1
3232238099,47039,3232238083,53,17,24:20.4,121573,2,2,76,146,38,38,38.0,0.0,73,73,73.0,0.0,1826.063353,32.90204239,40524.33333,70186.74018,121569,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,16.4510212,16.4510212,38,73,55.5,20.20725942,408.3333333,0,0,0,0,0,0,0,0,1.0,55.5,38.0,73.0,0,0,0,0,0,0,0,19,0,36,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
2886729729,60762,3232238130,80,6,54:47.6,107994,8,6,374,11595,374,0,46.75,132.2289681,4344,0,1932.5,1754.831473,110830.2313,129.6368317,8307.230769,23716.43586,86240,4,107994,15427.71429,36168.28213,97028,4,96464,19292.8,37668.54631,86240,14,1,1,0,0,1,0,264,200,74.07818953,55.55864215,0,4344,854.9285714,1460.024787,2131672.379,1,2,1,2,13,0,0,0,0.75,854.9285714,46.75,1932.5,0,0,0,11595,4,45292968,0,26,0,828,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,107994,DoS Hulk,-1
3232238131,55059,3232238083,53,17,57:09.0,178,2,2,46,196,23,23,23.0,0.0,98,98,98.0,0.0,1359550.562,22471.91011,59.33333333,96.70746266,171,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,0,0,16,16,11235.95506,11235.95506,23,98,60.5,43.30127019,1875.0,0,0,0,0,0,0,0,0,1.0,60.5,23.0,98.0,0,0,0,0,0,0,0,11,0,49,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238083,60977,3232238081,53,17,32:40.0,31098,1,1,57,138,57,57,57.0,0.0,138,138,138.0,0.0,6270.499711,64.31281754,31098.0,0.0,31098,31098,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,32.15640877,32.15640877,57,138,97.5,57.27564928,3280.5,0,0,0,0,0,0,0,0,1.0,97.5,57.0,138.0,0,0,0,0,0,0,0,28,0,69,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238099,56770,3232238083,53,17,28:26.3,220,2,2,82,254,41,41,41.0,0.0,127,127,127.0,0.0,1527272.727,18181.81818,73.33333333,43.01550108,123,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,0,0,16,16,9090.909091,9090.909091,41,127,84.0,49.65212315,2465.333333,0,0,0,0,0,0,0,0,1.0,84.0,41.0,127.0,0,0,0,0,0,0,0,20,0,63,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238088,53599,3232238083,53,17,25:10.6,172,2,2,72,194,36,36,36.0,0.0,97,97,97.0,0.0,1546511.628,23255.81395,57.33333333,94.10809388,166,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,11627.90698,11627.90698,36,97,66.5,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1.0,66.5,36.0,97.0,0,0,0,0,0,0,0,18,0,48,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238096,63987,3232238083,53,17,52:54.3,24499,2,2,62,322,31,31,31.0,0.0,161,161,161.0,0.0,15674.10915,163.2719703,8166.333333,14141.04018,24495,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,81.63598514,81.63598514,31,161,96.0,75.05553499,5633.333333,0,0,0,0,0,0,0,0,1.0,96.0,31.0,161.0,0,0,0,0,0,0,0,15,0,80,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
